X,Y,OBJECTID,Bridge_Name,Town,Latitude,Longitude,Facility_Carried,Structure_Material,Structure_Type,Type_of_Service,Structure_Length,Bridge_Owner,Structurally_Deficient,Posted,Structure_Category,Bridge_Department_Number,Bridge_Identification_Number__B,Feature_Intersected,Highway_Agency_District,FHWARecord,Year_Built,Year_Reconstructed,BridgeInspectionDate,NHS,Deck_Condition,Superstructure_condition,Substructure_Condition,Culvert_Condition,deckArea,Clearance
-8152475.03624695,5237628.30022885,1325283,Gregory Aloysius Noonan Memorial Bridge,Lanesborough,42.509624,-73.23492797,HWY   MINER RD,Prestressed concrete,Slab,Highway,11.8,MUN,NO,Open,Bridge (NBI),L03009,9BK,WATER TOWN BROOK,1,True,2012,0,2021/01/11 00:00:00+00,False,8,8,8,N,978.00887536,0
-7957886.61380259,5248310.34345679,1325284,Forge Village Mill Bridge,Westford,42.58032097,-71.486911,ST225 PLEASANT ST,Concrete,Culvert (includes frame culverts),Highway-pedestrian,7.3,MUN,NO,Open,Bridge (NBI),W26008,9BL,WATER STONY BROOK,3,True,2005,0,2021/07/13 00:00:00+00,False,N,N,N,7,903.63030452,0
-7893494.9418762,5143456.26803874,1325285,LEO A. GAMACHE,Middleborough,41.88290297,-70.908471,ST 28 E GROVE ST,Concrete,Tee Beam,Highway-pedestrian,11.3,DOT,NO,Open,Bridge (NBI),M18018,4AK,WATER NEMASKET RIVER    ,5,True,1930,0,2020/06/10 00:00:00+00,False,6,6,6,N,1812.31959742,0
-7872821.79182437,5126235.8303108,1325286,                    ,Wareham,41.767628,-70.722761,ST 28 CRANBRRY HWY,Concrete,Tee Beam,Highway,10.7,DOT,NO,Open,Bridge (NBI),W06019,4AL,WATER PARKER MILL POND  ,5,True,1924,1932,2020/06/09 00:00:00+00,False,6,5,5,N,1704.57285411,0
-7877363.85133799,5130845.9725371,1325287,,Wareham,41.798509,-70.763563,ST 28 CRANBRRY HWY,Concrete,Tee Beam,Highway,8.2,DOT,NO,Open,Bridge (NBI),W06003,4AM,WATER WEWEANTIC RIVER   ,5,True,1923,1932,2020/10/20 00:00:00+00,False,7,7,6,N,1297.48173038,0
-7831752.01021354,5113767.72123582,1325288,,Barnstable,41.68403597,-70.353825,HWY   OAK ST,Concrete,Frame (except frame culverts),Highway,16.8,DOT,NO,Open,Bridge (NBI),B01014,4AN,US  6 EB/MID CAPE HWY,5,True,1950,0,2021/08/04 00:00:00+00,False,6,6,7,N,2079.58736936,4.4099998
-7831717.60938937,5113839.41806237,1325289,,Barnstable,41.68451697,-70.35351597,HWY   OAK ST,Concrete,Frame (except frame culverts),Highway,16.8,DOT,NO,Open,Bridge (NBI),B01012,4AP,US  6 WB/MID CAPE HWY   ,5,True,1950,0,2021/08/04 00:00:00+00,False,7,7,7,N,2079.58736936,4.29
-7919083.11170177,5226868.79902143,1325290,P53 GINN PATH           ,Winchester,42.43833333,-71.13833333,OTHER PED@GINN FLD,Wood or Timber,Stringer/Multi-beam or Girder,Pedestrian-bicycle,13.7,MDC,NO,Posted(Load/Capacity Restriction),Pedestrian,W40037,ACV,WATER ABERJONA RIVER    ,4,False,1977,0,2009/10/20 00:00:00+00,False,7,7,7,N,353.91738936,0
-7932434.95761453,5212223.39978914,1325291,P35 CHARLES ST AUBURNDALE,Newton,42.34116497,-71.25827497,OTHER PED@CHAS ST ,Steel,Stringer/Multi-beam or Girder,Pedestrian-bicycle,61,MDC,NO,Closed,Pedestrian,N12078,9WX,WATER CHARLES RIVER     ,6,False,1850,1980,2021/10/18 00:00:00+00,False,2,7,4,N,1378.85685914,0
-7916194.0592459,5192999.15349403,1325292,P16 SKYLINE TRAIL BLUE HILL,Milton,42.21338889,-71.11238056,OTHER SKYLIN TRAIL,Other,Arch - Thru,Pedestrian-bicycle,8.2,MDC,NO,Posted(Load/Capacity Restriction),Pedestrian,M25034,9WY,WATER DRAINAGE DITCH    ,6,False,1904,0,2021/10/23 00:00:00+00,False,N,7,7,N,211.83376073,0
-7928947.25795407,5208241.81823057,1325293,P44 ECHO BRIDGE,Needham,42.31472222,-71.22694444,OTHER ECHO BRIDGE,Masonry,Arch - Deck,Pedestrian-bicycle,144.8,MDC,NO,Posted(Load/Capacity Restriction),Pedestrian,N04033,9X0,COMB  ELLIS ST & CHAS R,6,False,1876,1993,2021/10/19 00:00:00+00,False,7,7,7,N,9039.96283886,0
-7903436.53255391,5201302.70021305,1325294,P48 CADDY PARK,Quincy,42.26861111,-70.99777778,OTHER PED@CADDY PK,Wood or Timber,Stringer/Multi-beam or Girder,Pedestrian-bicycle,7,MDC,NO,Posted(Load/Capacity Restriction),Pedestrian,Q01062,9X1,WATER BLACKS CREEK      ,6,False,1975,0,2021/10/13 00:00:00+00,False,7,7,8,N,369.20213494,0
-7904601.62743343,5200043.7985853,1325295,099 FURNACE BROOK PKWY,Quincy,42.26024197,-71.008244,HWY   FRN BRK PKWY,Concrete,Culvert (includes frame culverts),Highway-pedestrian,3,DOT,NO,Posted(Load/Capacity Restriction),Short Span Bridge,Q01063,9X2,WATER FURNACE BROOK     ,6,False,1915,0,2021/09/21 00:00:00+00,False,N,N,N,6,293.85476738,0
-7894860.05017442,5144122.10533541,1325296,PFC GERALD B. DORR                 ,Middleborough,41.88735597,-70.92073397,ST 28 W GROVE ST,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,15.8,DOT,NO,Open,Bridge (NBI),M18016,4C0,RR    MBTA/MACRR,5,True,1850,1949,2021/05/24 00:00:00+00,False,5,6,7,N,3082.17453689,5.7399998
-7891420.6137287,5141211.48766269,1325297,,Middleborough,41.867888,-70.889837,HWY   CHERRY ST   ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,11,DOT,NO,Open,Bridge (NBI),M18045,4C1,RR    MACRR,5,True,1957,1992,2022/01/13 00:00:00+00,False,7,7,7,N,1468.19738129,5.7399998
-7838595.82358417,5119643.57692088,1325298,                    ,Sandwich,41.723444,-70.415304,HWY   OLD CNTY RD ,Prestressed concrete,Slab,Highway,9.4,DOT,NO,Open,Bridge (NBI),S04002,4C2,RR    MACRR,5,True,1890,1995,2021/10/12 00:00:00+00,False,7,7,7,N,748.73758707,5.5599999
-7862194.78125055,5123405.69610303,1325299,Joseph R. Grassia   ,Wareham,41.748663,-70.62729697,HWY   ONSET AVE   ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,15.4,DOT,NO,Open,Bridge (NBI),W06015,4C3,RR    MACRR,5,True,1990,0,2020/11/05 00:00:00+00,False,7,7,7,N,1838.78805314,5.5599999
-7878054.36633645,5129763.14115036,1325300,,Wareham,41.791257,-70.769766,HWY   PIERCEVLE RD,Steel,Truss - Thru,Highway,19.2,DOT,NO,Closed,Bridge (NBI),W06008,4C4,RR    MACRR,5,True,1887,1996,2021/12/29 00:00:00+00,False,7,5,7,N,1570.66986963,5.9400001
-7868314.2426212,5154167.48808336,1325301,PLYMOUTH VFW MEMORIAL BRIDGE POST 1822,Plymouth,41.9545,-70.682269,ST  3 NB/PLGRM HWY,Prestressed concrete continuous,Stringer/Multi-beam or Girder,Highway,38.7,DOT,NO,Open,Bridge (NBI),P13022,49B,US 44 SAMOSET ST        ,5,True,1992,0,2022/01/13 00:00:00+00,True,7,5,7,N,7706.42186433,5.3000002
-7868336.39519081,5154153.71674023,1325302,PLYMOUTH VFW MEMORIAL BRIDGE POST 1822,Plymouth,41.954408,-70.682468,ST  3 SB/PLGRM HWY,Prestressed concrete continuous,Stringer/Multi-beam or Girder,Highway,38.3,DOT,NO,Open,Bridge (NBI),P13022,49C,US 44 SAMOSET ST        ,5,True,1992,0,2022/01/13 00:00:00+00,True,7,6,7,N,7433.00779481,4.4400001
-7869978.02439851,5156035.92533246,1325303,"G&R FRANCIS,H.ANTHON",Plymouth,41.96698097,-70.697215,ST  3 NB/PLGRM HWY,Steel,Stringer/Multi-beam or Girder,Highway,14.3,DOT,NO,Open,Bridge (NBI),P13040,49D,HWY   CHERRY ST         ,5,True,1958,1978,2022/03/04 00:00:00+00,True,5,6,6,N,2751.85182399,4.3600001
-7869994.05440005,5156017.21486172,1325304,"G&R FRANCIS,H.ANTHON",Plymouth,41.966856,-70.697359,ST  3 SB/PLGRM HWY,Steel,Stringer/Multi-beam or Girder,Highway,14.3,DOT,NO,Open,Bridge (NBI),P13040,49E,HWY   CHERRY ST         ,5,True,1958,1978,2022/03/09 00:00:00+00,True,5,7,7,N,2285.4623494,4.3899999
-7891763.14569934,5185887.07198059,1325305,D R DUNN,Rockland,42.166052,-70.892914,ST  3 NB PLGRM HWY,Steel,Stringer/Multi-beam or Girder,Highway,49.4,DOT,NO,Open,Bridge (NBI),R08004,49F,ST228 HINGHAM ST        ,5,True,1960,2007,2021/12/16 00:00:00+00,True,7,6,7,N,7885.66262077,4.6700001
-7876763.50500701,5128419.32434591,1325306,                  ,Wareham,41.78225597,-70.75817,HWY   MAIN ST     ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,23.8,DOT,NO,Open,Bridge (NBI),W06009,4C5,RR    MACRR,5,True,1988,0,2022/01/12 00:00:00+00,False,7,7,7,N,3355.97184974,5.4099998
-7873593.68138456,5126163.88723092,1325307,,Wareham,41.76714597,-70.729695,HWY   MAIN ST     ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,19.8,DOT,NO,Open,Bridge (NBI),W06011,4C6,RR    MACRR,5,True,1985,0,2022/01/12 00:00:00+00,False,7,7,7,N,3431.31919039,5.3299999
-7893136.93736946,5195637.75426112,1325308,                    ,Hingham,42.23094197,-70.90525497,HWY   NEW BRIDGE ,Prestressed concrete,Slab,Highway-pedestrian,19.2,DOT,NO,Open,Bridge (NBI),H15001,4C7,RR    MBTA,5,True,1900,1957,2020/06/05 00:00:00+00,False,7,7,6,N,2521.3385081,5.7399998
-7901503.90030994,5161459.25781774,1325309,,Bridgewater,42.00319444,-70.98041667,HWY   HIGH ST     ,Prestressed concrete,Slab,Highway-pedestrian,12.5,DOT,NO,Open,Bridge (NBI),B23018,4C8,RR    MBTA/CSX,5,True,1977,0,2021/01/22 00:00:00+00,False,7,5,7,N,1695.31589115,6.4200001
-7898959.61494101,5156973.80089032,1325310,,Bridgewater,41.97324497,-70.95756097,HWY   SUMMER ST   ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,22.9,DOT,NO,Open,Bridge (NBI),B23017,4C9,RR    MBTA/CSX,5,True,1984,0,2021/01/22 00:00:00+00,False,7,7,7,N,3031.870648,5.7600002
-7904383.32550904,5169344.92273106,1325311,,Brockton,42.055813,-71.00628297,HWY   SARGENTS WAY,Prestressed concrete continuous,Slab,Highway-pedestrian,23.2,DOT,NO,Open,Bridge (NBI),B25019,4CA,RR    MBTA/CSX,5,True,1895,1994,2021/01/21 00:00:00+00,False,7,7,6,N,4120.42508638,5.6300001
-7916349.84374334,5165521.80315285,1325312,                   ,Easton,42.03030797,-71.11378,ST123 DEPOT ST    ,Concrete,Culvert (includes frame culverts),Highway-pedestrian,3.7,DOT,UNKNOWN,Open,Culvert,E06029,94T,WATER BLACK BROOK       ,5,False,1850,1978,,False,N,N,N,7,896.09554246,0
-7911253.41311242,5167137.35238989,1325313,                    ,Easton,42.04108697,-71.067998,HWY   TURNPIKE ST,Steel,Arch - Deck,Highway-pedestrian,5.5,MUN,NO,Open,Short Span Bridge,E06004,94U,WATER QUESET BROOK      ,5,False,1850,1930,2021/03/25 00:00:00+00,False,N,6,5,N,593.58660402,0
-7914493.65272222,5172077.86316829,1325314,                    ,Easton,42.07403889,-71.09710556,HWY   ELM ST      ,Concrete,Slab,Highway-pedestrian,3.7,MUN,NO,Open,Short Span Bridge,E06016,94V,WATER WHITMAN BROOK     ,5,False,1850,1900,2021/03/25 00:00:00+00,False,5,5,5,N,458.00438837,0
-7914241.94669458,5170874.84792378,1325315,                    ,Easton,42.06601667,-71.09484444,HWY   MAIN ST     ,Concrete,Slab,Highway-pedestrian,14.3,MUN,YES,Open,Short Span Bridge,E06022,94W,WATER QUESET BROOK      ,5,False,1850,1900,2021/03/12 00:00:00+00,False,6,6,4,N,1831.69463617,0
-7917685.43042182,5163823.10427859,1325316,                    ,Easton,42.01897222,-71.12577778,HWY   HIGHLAND ST ,Masonry,Slab,Highway,3.4,MUN,NO,Open,Short Span Bridge,E06015,94X,WATER MULBERRY BROOK    ,5,False,1850,1900,2020/07/30 00:00:00+00,False,6,6,5,N,457.4662063,0
-7920507.62504445,5167600.68367111,1325317,                    ,Easton,42.044178,-71.15112997,HWY   MASSAPOAG AV,Concrete,Slab,Highway,4.5,MUN,NO,Open,Short Span Bridge,E06017,94Y,WATER POQUANTICUT BROOK ,5,False,1850,1900,2021/01/26 00:00:00+00,False,6,6,5,N,431.09459295,0
-7899248.93601783,5122595.060657,1325318,                    ,Freetown,41.74322983,-70.96016,ST140 NB @ STA21  ,Concrete,Culvert (includes frame culverts),Highway,3,DOT,NO,Open,Short Span Bridge,F09016,9F1,OTHER WATER MAIN        ,5,False,1850,1900,2019/04/13 00:00:00+00,True,N,N,N,N,247.76394169,0
-7924586.26507573,5187774.0665526,1325319,                    ,Norwood,42.178615,-71.187769,HWY   DEAN ST     ,Steel,Culvert (includes frame culverts),Highway-pedestrian,3.6,MUN,NO,Open,Short Span Bridge,N25025,96F,WATER MEADOW BROOK      ,5,False,1958,2020,2020/11/30 00:00:00+00,False,N,N,N,8,447.03847376,0
-7925454.55729548,5184970.96519192,1325320,                    ,Norwood,42.15995197,-71.195569,HWY   SUMNER ST   ,Concrete,Culvert (includes frame culverts),Highway-pedestrian,5.8,MUN,NO,Open,Short Span Bridge,N25033,96G,WATER TRAPHOLE BROOK    ,5,False,2003,0,2021/12/23 00:00:00+00,False,N,N,N,7,430.77171611,0
-7928562.58622059,5188964.44836742,1325321,                    ,Norwood,42.18653889,-71.22348889,HWY   WESTOVR PKWY,Steel,Culvert (includes frame culverts),Highway-pedestrian,3.5,MUN,YES,Open,Short Span Bridge,N25034,96H,WATER GERMANY BROOK     ,5,False,1850,1900,2020/12/08 00:00:00+00,False,N,N,N,3,399.34107658,0
-7928044.33214244,5191140.88459785,1325322,                    ,Norwood,42.20102397,-71.21883333,HWY   WINTER ST   ,-,-,,2.7,MUN,NO,Open,Culvert,N25036,96J,WATER GERMANY BROOK     ,5,False,1850,1900,,False,?,?,?,?,0,0
-7924636.47042821,5192980.08158335,1325323,                    ,Norwood,42.213262,-71.18822,HWY   EVERETT ST  ,Concrete,Culvert (includes frame culverts),Highway-pedestrian,5.2,MUN,NO,Open,Short Span Bridge,N25037,96K,WATER PURGATORY BROOK   ,5,False,1973,0,2021/12/07 00:00:00+00,False,N,N,N,7,805.48711014,0
-7928492.91273043,5189938.19297688,1325324,                    ,Norwood,42.19301997,-71.222863,HWY   WESTOVR PKWY,Steel,Culvert (includes frame culverts),Highway-pedestrian,3.4,MUN,NO,Open,Short Span Bridge,N25035,96L,WATER GERMANY BROOK     ,5,False,1965,0,2021/12/01 00:00:00+00,False,N,N,N,5,622.16482004,0
-7908693.28830462,5205524.08892184,1325325,P47 VICTORY ROAD PARK,Boston,42.29666667,-71.045,OTHER PED@VCTRY RD,Wood or Timber,Stringer/Multi-beam or Girder,Pedestrian-bicycle,18.3,MDC,NO,Posted(Load/Capacity Restriction),Pedestrian,B16461,9YE,WATER DORCHESTER BAY    ,6,False,1988,0,2021/10/12 00:00:00+00,False,6,7,6,N,866.71003936,0
-7913698.33821601,5213911.42266945,1325326,P52 HARVARD BRIDGE PED,Boston,42.35237222,-71.08996111,OTHER PED@MASS AV,Steel,Box Beam or Girders - Multiple,Pedestrian-bicycle,72.2,MDC,NO,Posted(Load/Capacity Restriction),Pedestrian,B16399,9YF,WATER CHARLES RIVER  ,6,False,1990,0,2021/10/10 00:00:00+00,False,6,7,6,N,2409.17825238,0
-8135633.72882333,5197765.1754242,1325327,                    ,Becket,42.245091,-73.08364,HWY   JOHNSON RD  ,Steel continuous,Stringer/Multi-beam or Girder,Highway,47.2,DOT,NO,Posted For Load,Bridge (NBI),B03062,4FW,I  90                   ,1,True,1957,1996,2020/04/16 00:00:00+00,False,7,7,7,N,4978.95461097,4.3899999
-8138898.50476094,5198353.16282325,1325328,                    ,Becket,42.249001,-73.11296797,HWY   WERDEN RD,Steel,Stringer/Multi-beam or Girder,Highway,77.7,DOT,NO,Posted For Load,Bridge (NBI),B03061,4FX,I  90 ,1,True,1957,1990,2020/04/16 00:00:00+00,False,7,7,6,N,8949.00713856,4.4196
-7888675.87582103,5277709.9916711,1325329,Bill Plante Memorial,Newbury,42.77448333,-70.86518056,HWY   HAY ST ,Concrete continuous,Slab,Highway,28.9,MUN,NO,Open,Bridge (NBI),N10005,9GQ,WATER LITTLE RIVER,4,True,2007,0,2021/01/13 00:00:00+00,False,7,7,7,N,2737.47776023,0
-8140715.91220761,5232621.35915567,1325330,                    ,Dalton,42.47645897,-73.129294,HWY   OLD WINDSOR ,Concrete,Culvert (includes frame culverts),Highway,5.2,MUN,NO,Open,Short Span Bridge,D01027,9GR,WATER CLEVELAND BROOK,1,False,1985,0,2021/02/12 00:00:00+00,False,N,N,N,7,419.79249023,0
-7842864.92537287,5067576.92682894,1325331,        ,Edgartown,41.373404,-70.453654,HWY   DIKE RD   ,Wood or Timber,Stringer/Multi-beam or Girder,Highway,23.2,MUN,NO,Posted For Load,Bridge (NBI),E07004,43B,WATER POUCHA POND       ,5,True,1995,0,2021/09/29 00:00:00+00,False,6,7,7,N,1148.72454456,0
-7866979.29317361,5089987.82130563,1325332,EEL POND,Falmouth,41.524303,-70.67027697,HWY   WATER ST    ,Steel,Movable - Bascule,Highway-pedestrian,17,MUN,NO,Open,Bridge (NBI),F03005,43E,WATER EEL POND          ,5,True,1940,2009,2021/07/06 00:00:00+00,False,7,7,6,N,2232.43502111,0
-7794810.1769793,5121654.76205379,1325333,LAWRENCE B. DOYLE   ,Brewster,41.736927,-70.02197097,HWY   FREEMANS WAY,Steel continuous,Stringer/Multi-beam or Girder,Highway-pedestrian,40.2,DOT,NO,Open,Bridge (NBI),B22002,4AQ,US  6                   ,5,True,1955,0,2020/10/22 00:00:00+00,False,6,6,7,N,5279.0523577,4.29
-7810320.10380095,5115484.86728221,1325334,                    ,Dennis,41.69555497,-70.16129897,HWY   OLD BSS R RD,Concrete continuous,Tee Beam,Highway-pedestrian,79.2,DOT,NO,Open,Bridge (NBI),D07011,4AR,US  6 MID CAPE HWY,5,True,1954,1970,2020/10/28 00:00:00+00,False,6,6,7,N,10144.76990837,99.989998
-7872975.41436437,5166574.38042431,1325335,                 ,Duxbury,42.037331,-70.724141,HWY   EAST ST     ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,88.1,DOT,NO,Open,Bridge (NBI),D14008,4AT,ST  3 PILGRIM HWY       ,5,True,1962,0,2020/11/09 00:00:00+00,False,6,6,6,N,11758.92603228,4.4899998
-7874665.57586866,5173102.98042221,1325336,,Duxbury,42.080874,-70.73932397,HWY   TEMPLE ST   ,Prestressed concrete,Stringer/Multi-beam or Girder,Highway-pedestrian,78,DOT,NO,Open,Bridge (NBI),D14012,4AU,ST  3 PILGRIM HWY       ,5,True,1962,0,2021/08/17 00:00:00+00,False,6,6,6,N,10410.85415822,4.3099999
-7875259.91407654,5174174.9863212,1325337,,Duxbury,42.08802097,-70.744663,HWY   NORTH ST    ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,76.5,DOT,NO,Open,Bridge (NBI),D14014,4AV,ST  3 PILGRIM HWY       ,5,True,1962,0,2021/08/16 00:00:00+00,False,6,6,6,N,10292.98933913,4.3099999
-7905765.13759202,5161176.66735788,1325338,                   ,West Bridgewater,42.001308,-71.018696,HWY   FOREST ST   ,Wood or Timber,Stringer/Multi-beam or Girder,Highway,12.8,MUN,NO,Open,Bridge (NBI),W18006,44T,WATER TOWN RIVER        ,5,True,1978,0,2021/05/10 00:00:00+00,False,7,7,7,N,771.55708513,0
-7910375.43594358,5164626.99614621,1325339,       ,West Bridgewater,42.024337,-71.060111,HWY   WEST ST,Concrete,Slab,Highway,11.9,MUN,NO,Posted For Load,Bridge (NBI),W18014,44U,WATER COWESSETT BROOK   ,5,True,1935,0,2020/05/04 00:00:00+00,False,5,5,6,N,1255.2872588,0
-7905436.96760346,5163015.59368925,1325340,                    ,West Bridgewater,42.01358283,-71.015748,HWY   FOREST ST   ,Steel,Culvert (includes frame culverts),Highway,10.1,MUN,NO,Posted For Load,Bridge (NBI),W18004,44V,WATER TOWN RIVER        ,5,True,1968,0,2021/07/13 00:00:00+00,False,N,N,N,5,1217.61354671,0
-7804541.17615463,5111504.55356616,1325341,                    ,Harwich,41.66885097,-70.109386,ST 28 MAIN ST ,Concrete continuous,Slab,Highway-pedestrian,55.2,DOT,NO,Open,Bridge (NBI),H10002,47Q,WATER HERRING RIVER     ,5,True,1953,0,2021/06/22 00:00:00+00,True,6,6,5,N,9625.52002252,0
-7791413.26159331,5121226.17750954,1325342,                 ,Orleans,41.734054,-69.99145597,ST 28 S ORLEANS RD,Concrete continuous,Slab,Highway-pedestrian,15.2,DOT,NO,Open,Bridge (NBI),O04001,47R,WATER SALT MARSH CREEK  ,5,True,1954,0,2021/07/12 00:00:00+00,True,7,7,6,N,2666.86628205,0
-7812627.53794049,5111053.32888485,1325343,                   ,Dennis,41.665823,-70.182027,ST 28 MAIN ST,Concrete continuous,Slab,Highway-pedestrian,191.1,DOT,YES,Open,Bridge (NBI),D07004,47T,WATER BASS RIVER        ,5,True,1935,0,2021/05/17 00:00:00+00,True,3,3,3,N,30649.05249463,0
-7899360.36863918,5163302.23837562,1325344,Cpl. Gordon M. Craig Memorial Bridge ,East Bridgewater,42.01549597,-70.961161,ST 18 BEDFORD ST,Masonry,Arch - Deck,Highway,7.9,DOT,NO,Open,Bridge (NBI),E01002,47U,WATER MATFIELD RIVER    ,5,True,1880,1930,2020/09/09 00:00:00+00,True,N,7,7,N,1717.7049316,0
-7899022.39961461,5166327.52496515,1325345,,East Bridgewater,42.035684,-70.95812497,ST 18 BEDFORD ST,Masonry,Arch - Deck,Highway-pedestrian,22.3,DOT,NO,Posted For Load,Bridge (NBI),E01003,47V,WATER FORGE POND        ,5,True,1893,1940,2021/08/11 00:00:00+00,True,5,5,7,N,4488.65832299,0
-7905243.38335446,5172870.94947809,1325346,,Brockton,42.07932697,-71.014009,HWY   OTIS ST     ,Concrete,Slab,Highway-pedestrian,7.4,MUN,NO,Open,Bridge (NBI),B25007,450,WATER SALISBURY BROOK   ,5,True,1913,1973,2021/05/07 00:00:00+00,False,5,5,6,N,1097.61748818,0
-7886875.65842256,5175327.68182787,1325347,PFC ROBERT S HAMMOND,Hanson,42.095705,-70.84900897,HWY   STATE ST ,Prestressed concrete,Box Beam or Girders - Single or Spread,Highway-pedestrian,18.3,MUN,NO,Open,Bridge (NBI),H07004,422,WATER INDIAN HEAD RIVER ,5,True,1995,0,2020/06/09 00:00:00+00,False,7,7,7,N,1930.39962863,0
-7804918.74721578,5110315.32264181,1325348,                   ,Harwich,41.66087025,-70.11277778,HWY   LOWER COUNTY,Wood or Timber,Stringer/Multi-beam or Girder,Highway-pedestrian,41.5,MUN,NO,Posted For Load,Bridge (NBI),H10001,423,WATER HERRING RIVER     ,5,True,1930,2003,2021/06/28 00:00:00+00,False,7,7,7,N,4913.72510673,0
-7802356.75302419,5111388.31714608,1325349,                 ,Harwich,41.66807097,-70.089763,HWY   LOWER COUNTY,Concrete continuous,Slab,Highway-pedestrian,18.9,MUN,NO,Open,Bridge (NBI),H10003,424,WATER DOANES CREEK      ,5,True,1955,0,2021/06/15 00:00:00+00,False,7,7,5,N,2644.69279019,0
-7872765.79635741,5160681.89381297,1325350,                    ,Kingston,41.99800497,-70.72225797,HWY   LANDING RD  ,Concrete,Slab,Highway-pedestrian,8.5,MUN,NO,Open,Bridge (NBI),K01008,425,WATER STONY BROOK       ,5,True,1954,0,2020/10/22 00:00:00+00,False,7,7,5,N,1171.1134537,0
-7867452.73961543,5126008.81771309,1325351,STEPHEN L. KELLEHER ,Wareham,41.76610697,-70.67453,ST 25 WB,Concrete continuous,Slab,Highway,23.5,DOT,NO,Open,Bridge (NBI),W06036,466,WATER MILL POND         ,5,True,1987,0,2021/06/28 00:00:00+00,True,7,7,7,N,4395.66947997,0
-7872401.00092501,5128019.55072444,1325352,JOSEPH R. BAPTISTA          ,Wareham,41.779578,-70.71898097,ST 25 EB,Concrete continuous,Slab,Highway,20.4,DOT,NO,Open,Bridge (NBI),W06039,467,WATER WAKINCO RIVER    ,5,True,1967,0,2021/05/03 00:00:00+00,True,5,5,7,N,3754.88251091,0
-7872402.33679082,5128082.84525973,1325353,JOSEPH R. BAPTISTA           ,Wareham,41.780002,-70.71899297,ST 25 WB,Concrete continuous,Slab,Highway,20.4,DOT,NO,Open,Bridge (NBI),W06039,468,WATER WAKINCO RIVER    ,5,True,1967,0,2021/05/03 00:00:00+00,True,6,6,7,N,3754.88251091,0
-7875664.00215473,5129949.47327736,1325354,WILHO A. KAASINEN   ,Wareham,41.79250497,-70.748293,I 495 NB,Steel,Stringer/Multi-beam or Girder,Highway,24.4,DOT,NO,Open,Bridge (NBI),W06041,469,HWY   CHARLOTTE FURNC RD,5,True,1966,0,2021/02/12 00:00:00+00,True,6,6,7,N,3414.31238522,4.77
-7875691.16105441,5129904.83414573,1325355,WILHO A. KAASINEN   ,Wareham,41.792206,-70.74853697,I 495 SB ,Steel,Stringer/Multi-beam or Girder,Highway,24.4,DOT,NO,Open,Bridge (NBI),W06041,46A,HWY   CHARLOTTE FURNC RD,5,True,1967,0,2021/02/12 00:00:00+00,True,6,6,7,N,3414.31238522,4.4400001
-7938905.06763167,5130399.80228642,1325356,,Seekonk,41.795521,-71.31639697,HWY   ANTHONY ST  ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,85.3,DOT,NO,Open,Bridge (NBI),S08012,3Y7,I 195 ,5,True,1958,0,2022/03/16 00:00:00+00,False,6,6,5,N,11477.01988897,4.4099998
